studid,classid,schoolid,date,academic,FinalProfitRounded,delta,beta,delta_now,pb,beta_0,dictator,dictator_schoolmate,dictator_difference,risk,publicgood,trust,trust_return,comp,SPiecerate,STournament,ST_SP,STournamentChoosed,SPiecerateChoosed,RankP,RankT,froze,time_delta_now,time_delta,time_beta,time_risk,time_dictator,time_dictator_schoolmate,time_trust,time_trust_return,time_publicgood,time_comp,time_beta_0,time_pb,time_dictator_difference,time_total,math,read,female,male,age,gpa_m,gpa_i,chsup_d1,chsup_d2,chsup_d0,pared_d1,pared_d2,pared_d3,pared_d0,fjob1,fjob2,fjob3,fjob4,fjob5,fjob6,fjob7,fjob8,fjob9,books1,books2,books3,books4,books5,books6,books7,books8,grade_math,grade_hun,grade_lit,grade_math_m,grade_hun_m,grade_lit_m
663,15,3,200224_0844,academic track,400,.68493152,1.168,.80000001,0,.16799998,50,50,0,19,70,80,50.317459,1,8,9,1,7,,2,2,0,27,24,51,68,34,27,62,210,85,72,51,51,61,848,-.94816428,-.68480545,female,female,189,0,4.5999999,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,4,0,0,0
664,13,2,200302_0905,academic track,0,.71942449,1.1393442,.81967211,0,.13934422,0,0,0,50,20,0,.56816137,0,10,11,1,,9,4,3,0,4,14,18,47,30,14,21,34,80,71,18,18,44,600,1.9065,2.0074508,male,male,188,0,4.5999999,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,5,0,0,0
665,15,3,200224_0844,academic track,400,.62111801,1.4375,.89285713,0,.4375,50,50,0,20,55,50,50,0,3,6,3,,3,4,3,0,25,43,68,78,33,28,96,160,98,91,68,68,61,836,.30735007,-.64215285,female,female,194,0,4.9000001,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,5,0,0,0
666,18,3,200224_1326,academic track,1000,.59171599,1.1818181,.69930071,0,.18181813,40,40,0,50,100,80,48.150795,0,4,4,0,,3,1,1,1,38,28,66,59,34,26,39,170,95,94,66,66,60,1022,-.21343753,-.74116749,female,female,203,0,4.1999998,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5,5,0,0,0
667,52,9,191025_1015,academic track,1300,.89285713,1,.89285713,0,0,50,50,0,35,60,60,50,1,8,11,3,6,,2,1,0,66,56,122,89,44,20,136,218,121,77,122,122,64,1010,1.0794185,.47981578,female,female,224,1,4.5255127,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.225564,4.3526883,4.5313177,1,1,1
668,5,2,200303_0850,academic track,1500,.59171599,1.3852459,.81967211,0,.38524592,25,25,0,38,50,40,34.207672,1,12,16,4,15,,3,1,0,12,6,18,26,20,8,16,47,40,67,18,18,28,496,1.4497272,.49399394,female,female,198,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,5,0,0,0
669,11,2,190318_0908,academic track,1000,.5076142,1.3493152,.68493152,0,.34931517,25,10,15,48,90,50,43.548943,1,9,11,2,11,,2,1,0,30,26,56,94,46,16,52,113,82,96,56,56,62,797,,,,,,1,4.5255127,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.225564,4.3526883,4.5313177,1,1,1
670,13,2,200302_0905,academic track,1000,.94339621,1.0291263,.97087377,0,.029126287,50,0,50,50,100,50,50,0,13,16,3,,12,3,2,0,12,15,27,59,30,16,27,68,69,70,27,27,46,623,1.9796281,.51450032,male,male,190,1,4.5255127,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.225564,4.3526883,4.5313177,1,1,1
671,23,4,191129_1158,vocational track,1400,.75757575,.78106511,.59171599,1,.21893489,25,15,10,40,32.799999,40,13.017196,1,6,5,-1,7,,3,3,0,69,93,162,156,56,36,140,207,115,224,162,162,92,1326,-1.4582827,-2.1618199,female,female,215,1,4.5255127,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.225564,4.3526883,4.5313177,1,1,1
672,34,6,190411_1002,academic track,500,.86206895,.38666669,.33333334,1,.61333334,0,0,0,49,50,100,3.3333335,1,7,8,1,7,,2,1,0,28,19,47,80,15,23,22,47,60,31,47,47,38,597,-.21299316,1.0180089,male,male,224,1,4.5255127,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.225564,4.3526883,4.5313177,1,1,1
673,3,1,191011_1047,academic track,0,.69930071,1,.69930071,0,0,50,40,10,40,70,50,44.613758,1,6,7,1,8,,2,2,0,79,48,127,66,35,61,57,211,103,76,127,127,96,999,-1.2485675,-1.5992538,male,male,222,0,4.0999999,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4,5,0,0,0
