studid;classid;schoolid;delta;delta_now;beta;dictator;dictator_schoolmate;risk;publicgood;trust;trust_return;comp;pca_socpref_interact;pca_timepref;pca_socpref_nointeract;pca_riskpref;math;read;age;kmeans_cluster;hierarchical_cluster;gpa_i;female;pared_d3
881;53;9;0,66666669;0,69930071;1,048951;40;50;24;65;50;50;1;0,482834758;-0,75827121;0,624994431;-0,565154578;0,41793182;-0,2326199;182;3;1;4,0999999;male;1
882;40;6;0,7352941;0,7352941;1;65;40;20;40;30;48,132278;1;-0,862127045;0,512203645;1,402132788;-0,947668005;0,33780158;0,28483316;193;1;2;5;female;0
883;24;4;0,59171599;0,5076142;0,85786802;25;5;38;25;50;25,236774;1;-0,237268949;-1,26887909;-1,31850237;0,848345308;-1,1502107;-0,93450898;187;4;1;2,8;female;0
884;16;3;0,49504951;0,84033614;1,697479;50;25;10;50;40;50;0;0,524822756;-0,790053189;0,02583041;-1,612593686;0,0029463;0,315768;192;3;1;4,8000002;female;1
885;30;5;0,69930071;0,75757575;1,0833334;50;25;33;65;80;19,5;1;0,004186997;-0,433651096;-0,027365526;0,548652013;-1,0012878;-0,68773454;205;3;3;4,6999998;female;0
886;36;6;0,81967211;0,81967211;1;100;50;60;50;80;47,067459;1;-0,693777868;0,518491594;2,281724602;1,752403474;-0,71533209;-1,2674085;222;2;3;4,5255127;female;1
887;16;3;0,49504951;0,51813471;1,0466322;40;40;49;50;50;12,376985;1;-0,83914807;-2,338567531;0,457835027;1,83812752;-0,56263012;-0,32155663;193;3;5;4,5999999;female;0
888;13;2;0,48543689;0,91743118;1,8899083;75;75;25;100;100;36,521759;0;0,475209226;-1,169397401;2,405659832;-0,904495477;1,1343207;0,55879277;189;2;2;4,5999999;male;1
889;44;7;0,75757575;0,69930071;0,92307693;50;50;25;50;50;66,666672;0;0,321563038;0,398930005;0,851731943;-0,798955098;-1,3718181;-1,6598341;203;2;2;3,4000001;male;0
890;36;6;0,97087377;0,97087377;1;50;50;50;80;100;50;0;0,725806744;1,547687983;0,643639093;1,130413076;0,4683879;-1,2957655;221;2;2;4,3000002;male;1
891;47;8;0,66666669;0,5076142;0,76142132;50;50;72;50;90;50;1;1,089365252;-1,157757424;1,549563872;1,351506993;-0,22855219;-0,006585565;220;2;4;4,5255127;female;0
892;47;8;0,56497175;0,55248618;0,97790056;50;50;50;50;50;48,291004;0;0,439602606;-1,319260789;1,412330397;0,046754482;-1,6631081;-0,38588673;216;3;2;4,5999999;female;1
893;22;4;0,59171599;0,89285713;1,5089285;50;25;13;30;40;30,951721;1;-1,109583634;0,299029578;0,43200214;-0,696357516;-0,4740538;-0,049238153;203;1;1;4;female;0
894;38;6;0,69930071;0,33333334;0,47666666;35;25;67;100;60;45,922619;1;0,807553214;-1,345987972;-0,41657538;1,758582138;0,05151289;0,78096056;193;3;1;4,0999999;female;1
895;7;2;0,94339621;0,94339621;1;50;50;42;50;50;31,402117;0;-0,855509218;1,130704113;1,60861918;-0,163831285;1,3255873;0,42650038;197;1;2;5;male;1
896;14;2;0,89285713;0,89285713;1;75;75;50;100;100;51,666664;0;0,754157736;0,858130361;1,973029112;0,408293689;1,8770486;1,4716007;181;2;2;5;male;1
897;5;2;0,55248618;0,52910054;0,95767194;25;15;15;34,599998;40;11,785053;1;-1,188930505;-1,110087659;-0,47241694;-0,905242324;-0,18854307;0,64187121;194;4;1;4,9000001;female;1
898;25;4;0,66666669;0,66666669;1;50;25;40;30;50;27,560848;1;-1,009258404;0,053148972;0,388619622;0,998515144;-0,82369077;-0,21129361;196;1;3;4,1999998;female;1
899;12;2;0,81967211;0,89285713;1,0892857;0;0;50;60;50;24,411375;0;-0,526823255;-0,022363355;-1,189797814;0,76167679;2,1009898;2,7301981;182;4;1;5;male;1
900;8;2;0,89285713;0,91743118;1,0275229;50;0;30;100;100;21,12434;0;0,524155844;0,320703121;0,120186594;-0,864708611;2,1009898;2,7301981;194;1;1;5;male;1
901;14;2;0,81967211;0,71942449;0,87769789;50;25;20;100;100;100;0;2,639483743;-0,261590048;-0,496381532;-1,388969953;-0,070626758;1,5089799;189;2;1;5;female;1
902;20;3;0,62111801;0,69930071;1,1258742;50;50;3;100;70;49,333336;0;1,54027139;-0,329609239;0,277379462;-1,336036234;-0,98483944;-0,37416962;185;2;2;4,4000001;female;0
903;45;7;0,89285713;0,97087377;1,0873786;50;50;15;50;50;50;1;-0,384919329;1,40038893;0,589568112;-1,048913249;0,068072677;-0,3461639;201;1;3;4,1999998;female;0
904;43;7;0,80000001;0,97087377;1,2135922;50;45;16;50;50;43,720901;1;0,416794291;1,599417253;1,002402589;-0,702058377;-0,01594734;-0,46720788;187;2;2;4,5255127;female;1
905;21;3;0,63291138;0,51813471;0,81865287;49,950001;49,950001;21;73,5;40;40;1;0,08594117;-1,085897428;1,067621541;-0,535033712;0,72600317;1,8410594;184;3;2;4,8000002;male;1
906;31;6;0,89285713;0,51813471;0,58031088;50;50;50;50;70;50;1;0,126643164;-0,7431162;1,318901163;0,55628588;-0,41948578;0,5346542;211;3;4;4,9000001;female;1
907;51;9;0,77519381;0,63291138;0,81645566;25;0;50;100;50;0;1;-0,195725292;-0,448666632;-1,046703359;1,158582536;-0,85103047;-0,43041417;205;4;1;4;male;1
908;50;9;0,84033614;0,89285713;1,0625;25;10;33;50;50;44,619049;1;-0,110324917;0,656946956;-0,832644252;-0,264722779;0,23288827;-0,32729864;203;1;1;4,5;male;1
909;16;3;0,89285713;0,97087377;1,0873786;50;40;40;40;50;47,949734;0;-0,049701811;1,423595251;0,700808276;0,455089943;-0,87892598;-0,55954307;189;1;3;4,8000002;female;1
910;43;7;0,33333334;0,33333334;1;50;50;30;50;50;16,666668;1;-0,721655851;-2,343485816;1,376720437;1,368796906;-0,28423175;-1,6424919;199;3;5;2,5999999;male;0
911;7;2;0,97087377;0,33333334;0,34333333;0;0;50;100;100;30,628309;1;0,977558241;-0,398393143;-1,173055993;0,676594181;1,8614895;1,8484414;195;5;1;4,6999998;male;1
912;19;3;0,75757575;0,77519381;1,0232558;50;25;12;60;40;36,944447;0;0,078841064;0,370603076;0,018271959;-0,970510501;-0,043620016;-0,1277464;180;1;1;4,6999998;female;1
913;53;9;0,69930071;0,89285713;1,2767857;50;0;60;80;50;50;1;0,841245347;0,080895382;-0,681931533;1,731751656;0,036509622;-0,69781184;185;5;3;4,3000002;male;1
914;46;8;0,5780347;0,49504951;0,8564356;50;50;27;60;80;36,679893;1;0,412227262;-1,190523536;1,476145566;-0,047574013;0,6784367;1,2030312;218;3;2;5;female;1
915;34;6;0,89285713;0,89285713;1;92;92;5;100;70;85,89418;1;1,562749597;0,974732221;2,560069542;-1,855885429;-0,040841796;0,60624927;218;2;2;4,5255127;female;1
916;53;9;0,75757575;0,80000001;1,056;50;25;30;50;50;38,214947;0;-0,461617193;0,014677982;0,393520404;0,177800022;-0,56629771;-0,97048217;183;1;3;4,5;female;1
917;30;5;0,52910054;0,49504951;0,93564355;0;100;38;62;70;45,925926;1;0,435574939;-2,153681605;0,295903175;0,546849692;-0,51928639;-0,60360181;197;3;5;4,4000001;male;0
918;50;9;0,94339621;0,97087377;1,0291263;50;45;53;63,400002;80;45,281086;1;0,091838124;1,556557503;1,197886962;1,219182283;-0,38114336;-1,640734;208;2;3;4,5999999;male;0
919;6;2;0,97087377;0,94339621;0,97169811;38,450001;0;50;100;100;23,203703;0;1,050202196;1,367002887;-0,864727125;1,205626161;1,6276572;1,1174923;201;5;3;5;male;1
920;25;4;0,64935064;0,64935064;1;50;25;44;55;40;33,186508;1;-0,486418526;-0,151562462;0,118615851;0,979169322;-0,010834646;0,52094477;199;1;5;4,5255127;female;1
921;45;7;0,5780347;0,81967211;1,4180328;50;25;40;50;40;21,588625;0;-1,394131801;-0,082358428;0,046926422;0,223383565;-0,99939829;-0,5489971;189;4;1;4,5;female;0
922;21;3;0,91743118;0,89285713;0,97321433;40;25;20;40;50;49,113758;1;0,176474063;1,298133977;-0,230881843;-0,696767047;-0,096743532;0,14140859;193;1;3;4,5999999;male;0
923;51;9;0,63291138;0,75757575;1,1969697;50;45;17;0;50;33,333336;0;-1,358228501;-0,44748671;1,85683066;-0,599254349;-0,65931892;-1,0530919;203;3;2;4,0999999;male;1
924;40;6;0,69930071;0,5780347;0,82658958;50;50;25;60;60;48,502644;0;0,616431327;-0,312404053;0,919568688;-0,234097506;0,69388437;-0,12973811;195;2;2;4,0999999;male;1
925;27;5;0,75757575;0,75757575;1;47,5;25;78;80;90;40,279896;1;0,904364083;-0,253459169;-0,081561242;2,480911729;-1,0168468;0,68089104;228;5;4;4,5255127;female;0
926;2;1;0,69930071;0,69930071;1;50;22,5;25;50;80;49,444443;1;0,509586653;-0,053572289;0,640595476;0,074511155;-0,8074646;-1,3455656;206;2;2;4,5255127;;0
927;43;7;0,69930071;0,69930071;1;50;50;10;50;30;49,57275;1;0,027232021;0,371970441;1,034227575;-1,710359855;-0,62608922;-1,1348817;195;1;2;4,5255127;female;0
929;35;6;0,84033614;0,89285713;1,0625;15;0;38;30;10;2,1891534;1;-2,059410952;0,48984634;-1,838087587;0,147767309;-0,85814285;-0,68269622;215;4;1;5;female;1
931;12;2;0,7352941;0,52910054;0,71957672;32,5;25;32;50;40;39,037037;1;-0,582256413;-1,878134109;0,124003869;-0,550975459;1,5530846;0,72553533;189;3;2;4,5255127;female;0
932;8;2;0,97087377;0,97087377;1;0;0;20;100;50;45,24868;1;0,901757836;1,006547973;-1,371122009;-2,263354078;1,5530846;0,72553533;201;1;1;4,5255127;female;0
933;34;6;0,69930071;0,81967211;1,1721312;50;25;25;80;50;41,6045;1;0,452663016;-0,06632718;-0,168920264;-0,774935832;0,49150428;0,68921095;222;1;1;4,5255127;female;0
934;39;6;0,51813471;0,5780347;1,1156069;45;45;40;60;100;50;1;0,493292894;-1,181957832;0,572740449;0,810792357;0,27023056;0,13367552;200;3;3;4,4000001;male;1
935;30;5;0,97087377;0,97087377;1;50;20;65;80;30;15,444446;1;-0,727683831;1,47784217;-0,456211861;2,298921772;0,099857293;-1,2840477;194;5;3;4,1999998;male;0
936;2;1;0,69930071;0,81967211;1,1721312;25;10;23;50;40;60,792328;1;0,630212994;0,57825883;-1,209991704;-0,922070361;-0,96194524;-1,1358192;200;1;3;4,5255127;male;1
937;22;4;0,71942449;0,81967211;1,1393442;40;25;28;40;40;33,399471;1;-0,747475545;0,545478717;-0,209104487;0,193930593;-0,48927924;-1,5740603;191;1;1;3,9000001;female;0
939;20;3;0,69930071;0,89285713;1,2767857;50;50;10;50;50;44,924603;0;-0,214600382;0,8907942;0,669172828;-1,041648639;-0,74533921;0,16261803;182;1;2;5;female;1
940;20;3;0,80000001;0,81967211;1,0245901;50;50;24;40;40;43,373016;0;-0,780180563;1,030347222;0,755714193;-0,068088886;0,51117527;-0,49486175;191;1;3;4,5255127;female;0
941;8;2;0,97087377;0,97087377;1;0;0;40;100;50;33,333336;1;0,448195211;0,994976964;-1,309867131;-0,748211895;1,2453463;0,31951767;188;4;1;4,5255127;male;1
942;12;2;0,97087377;0,89285713;0,91964287;25;0;33;50;100;3,3333335;1;-0,586169997;0,641517817;-0,444902206;0,155476424;1,2453463;0,31951767;176;1;3;4,5255127;male;1
943;21;3;0,54054052;0,64935064;1,2012987;50;25;15;50;50;16,666668;1;-0,70036688;-0,934603553;0,448859793;-0,386730494;-0,90259808;-1,3659544;180;3;5;4,0999999;female;1
944;20;3;0,86206895;0,77519381;0,89922482;50;50;8;100;50;37,603836;1;0,730466892;1,079607492;0,223951474;-0,91689883;-0,62219942;-1,5417199;185;2;2;4,0999999;female;0
945;20;3;0,5780347;0,59171599;1,0236686;50;25;30;60;40;46,194447;0;0,022297752;-0,931035319;-0,260855651;0,236904874;-0,2347758;0,77826518;187;3;2;4,5;female;1
946;1;1;0,71942449;0,51813471;0,72020721;40;15;35;20;60;34,476322;1;-0,977524797;-0,671127208;-0,040770761;0,736284753;-0,54962713;0,74674475;198;3;3;4,6999998;male;0
947;48;8;0,80000001;0,80000001;1;50;0;48;100;100;46,666668;1;1,208053703;0,348127997;-0,555410201;0,714736747;1,0271844;0,99914366;204;5;3;4,8000002;male;1
948;32;6;0,80000001;0,69930071;0,87412584;30;0;13;40;40;8,2711649;0;-1,247453774;0,20953953;-1,349419032;-0,496185847;0,00750261;-0,33432928;210;4;1;4,9000001;female;1
949;17;3;0,69930071;0,48543689;0,69417477;25;12,5;10;35;10;16,666668;1;-1,842245031;-1,357560665;-0,122126987;-0,80060673;-0,79924071;-1,0087994;199;4;5;4,5255127;male;0
950;34;6;0,66666669;0,80000001;1,1999999;50;50;40;100;50;50;1;0,93942058;-0,317552189;0,292599292;-0,154447649;-0,26222691;1,2515427;220;2;2;5;female;0
951;14;2;0,89285713;0,97087377;1,0873786;50;25;48;34;20;43,87434;0;-0,96899345;1,361288418;-0,107397123;-0,165409377;-0,3963688;0,26327315;182;1;1;4,8000002;female;1
952;24;4;0,97087377;0,97087377;1;50;50;27;100;50;47,619049;1;1,606532949;1,263550239;0,513715688;-0,348253475;-0,78968245;0,59793001;202;2;2;3,5;female;0
954;12;2;0,86206895;0,84033614;0,97478992;10;10;25;0;10;3,3333335;1;-2,326633956;0,050226332;-0,455469714;-1,023755091;0,63409287;0,83861125;190;4;1;5;male;1
955;47;8;0,97087377;0,97087377;1;50;5;25;30;70;29,517197;1;-0,357282471;1,299690243;0,142671072;-0,292076304;0,60252982;0,1015689;214;1;3;5;male;1
956;22;4;0,52910054;0,48543689;0,9174757;50;50;10;100;100;33,333336;0;1,698878434;-1,734588591;1,078748345;-0,04414097;-1,9734025;-1,4914505;225;2;2;4,5255127;female;0
957;7;2;0,77519381;0,86206895;1,1120689;0;0;40;100;0;50;1;0,460512949;0,469470869;-1,438577652;-1,01075375;-0,53384531;-0,78721792;205;4;1;4,1999998;male;1
958;46;8;0,81967211;0,81967211;1;25;17,5;10;100;50;65,555557;0;2,194938779;0,584930168;-0,864392084;-1,967741412;-0,14197674;0,50289941;210;2;1;5;male;1
959;53;9;0,47619048;0,75757575;1,5909091;10;7,5;20;10;30;33;0;-1,471413016;-1,140522713;-1,565947833;-0,757252832;0,54929549;0,1580478;180;4;1;4,6999998;male;1
960;28;5;0,5076142;0,94339621;1,8584906;0;0;42;50;30;31,755955;1;-0,461474643;0,370040799;-2,474984009;-0,20183199;-1,5526383;-0,42385224;237;4;1;4,5255127;female;0
961;46;8;0,55248618;0,62111801;1,1242236;25;25;42;60;40;40,116402;0;0,168843125;-0,840029302;-0,181148694;0,199992116;-0,18498628;0,36240461;213;3;2;4,8000002;female;0
962;19;3;0,84033614;0,89285713;1,0625;50;25;20;50;50;43,62434;0;0,261586834;1,021285452;0,150166155;-0,375515169;-0,52006435;-0,10021003;183;1;3;3,7;female;0
963;13;2;0,89285713;0,91743118;1,0275229;50;0;80;100;100;66,666672;0;1,324752195;0,267122752;-0,263871506;2,049796946;1,0378535;1,1697534;185;5;4;5;male;1
964;16;3;0,97087377;0,97087377;1;50;50;16;50;50;43,096561;0;0,159496173;1,75496134;0,867675399;-0,786339521;-1,2486783;-1,4559461;192;1;3;4,4000001;female;0
966;39;6;0,55248618;0,75757575;1,3712121;60;60;25;55;70;46,357143;0;-0,426489511;-0,434176745;1,596111468;-0,160071532;0,52051067;0,27909178;201;3;3;4,5999999;female;1
967;22;4;0,69930071;0,81967211;1,1721312;47,5;50;23;70;40;44,690479;1;0,285110843;0,404080914;0,952079115;-0,385734129;-0,58952487;0,17902288;187;2;2;3,7;female;0
968;41;7;0,60606062;0,56497175;0,93220335;25;5;30;100;50;40,957672;1;2,028275396;-0,595986612;-2,632294318;0,096984208;-1,0384073;-2,209862;203;5;1;3,5;female;0
969;16;3;0,55248618;0,64935064;1,1753247;50;25;20;45,900002;40;19,522486;1;-0,763395993;-1,444704285;0,1966128;-0,209719657;-0,54340351;-0,3295247;194;3;5;4,5;female;0
970;50;9;0,7352941;0,75757575;1,030303;50;25;19;100;50;50;1;0,799083853;-0,71053944;0,311450689;-1,096987178;-0,48661244;-0,21586321;203;3;2;5;female;1
971;44;7;0,63291138;0,49504951;0,78217822;50;50;50;50;40;35,620369;1;-0,911188574;-1,205744962;0,964393899;1,148362198;-1,0420749;-1,3856403;191;3;4;4,5255127;male;0
973;10;2;0,97087377;0,91743118;0,94495416;50;0;25;100;50;29,517197;1;0,483984748;1,048131994;-0,713619955;-0,949598664;2,6950169;1,7368891;200;1;1;5;male;1
974;13;2;0,97087377;0,97087377;1;0;21;29;79,5;30;13,333334;1;-0,821654989;1,00880831;-0,925501321;-0,756239577;1,9850737;2,3090644;185;4;3;5;male;1
975;40;6;0,75757575;0,89285713;1,1785715;25;10;20;40;40;37,324074;0;-0,586606001;1,26927865;-1,24866714;-0,73598685;-0,085852213;0,41044673;205;4;3;4,8000002;female;1
977;26;5;0,7352941;0,7352941;1;25;25;1;90;10;24,171959;1;-0,218811347;0,057108924;-1,928459669;-1,472967614;0,56452096;0,45895821;190;4;1;4,5;female;0
978;42;7;0,68493152;0,75757575;1,1060606;50;25;30;50;50;41,897488;1;-0,56505087;0,011547539;0,157494623;0,000859908;0,75312072;-0,23707265;195;1;3;4,9000001;male;0
979;29;5;0,69930071;0,69930071;1;25;25;50;50;50;33,333336;1;-1,220571754;-0,256510864;-0,141426646;1,074486339;-0,43804523;-0,32788423;233;4;3;4,5999999;female;0
980;53;9;0,81967211;0,89285713;1,0892857;25;25;15;15;30;50;0;-0,721574891;0,709253376;-0,52321924;-1,492406137;1,2573491;1,0316015;178;4;3;4,9000001;female;1
981;17;3;0,80000001;0,80000001;1;5;25;50;50;20;16,666668;1;-1,449338948;0,296273616;-0,374779027;0,694381359;-0,72166711;-0,16184473;189;4;1;4,4000001;male;1
982;46;8;0,7352941;0,97087377;1,3203883;50;0;42;75;20;37;1;0,078386073;0,797783026;-0,379032738;-0,076321764;0,063404351;0,5440284;214;1;1;4,9000001;female;1
983;21;3;0,86206895;0,80000001;0,92800003;40;25;25;65;50;53,35318;1;0,913759393;0,740242514;-0,452470409;-0,494716738;-0,15186794;0,13906568;180;1;2;4,5255127;male;0
984;38;6;0,80000001;0,69930071;0,87412584;25;10;10;50;60;50,476192;1;0,051380579;0,403058302;-1,017476849;-1,595360388;0,2647849;1,1763153;200;4;3;4,9000001;female;0
985;24;4;0,66666669;0,69930071;1,048951;50;25;29;50;50;37,673279;0;0,42468215;-0,502400464;0,185573634;0,004670761;-0,86903477;-1,0873077;210;3;1;4,1999998;female;1
986;39;6;0,77519381;0,89285713;1,1517857;50;50;1;50;70;37,294975;0;-0,842179171;0,937771522;0,897346571;-1,111352634;-0,32090688;-0,3534289;199;1;1;4,9000001;male;1
987;32;6;0,62111801;0,75757575;1,219697;25;10;15;60;60;60,466934;1;0,770028516;-0,268604266;-1,564698637;-1,064956214;0,30846161;0,48110443;210;4;1;4,9000001;male;1
988;46;8;0,94339621;0,81967211;0,8688525;10;25;44;25;50;27,863756;1;-0,879344025;1,056362783;-0,328920296;0,718950827;0,11552773;0,71827096;210;1;3;5;female;1
989;37;6;0,51813471;0,81967211;1,5819672;50;50;8;65;50;47,271164;1;1,103399985;-0,623040992;0,794544356;-1,584268895;-0,9863953;-0,26496023;200;2;2;4,8000002;female;1
990;10;2;0,97087377;0,75757575;0,78030306;50;50;25;100;100;53,888885;1;1,67643246;0,23941011;0,56214525;-0,772389002;1,4108291;1,3250126;205;2;2;5;male;1
991;43;7;0,81967211;0,81967211;1;50;25;20;65;50;41,869049;1;1,106862395;1,187649318;0,100194242;-0,254183592;-0,10096688;0,14176045;201;2;3;4,0999999;female;0
992;46;8;0,69930071;0,97087377;1,3883495;50;37,5;24;84,5;80;33,924603;0;0,90969754;0,631975576;0,846771764;-0,431118076;1,167884;1,6730276;214;2;2;5;male;1
993;42;7;0,80000001;0,63291138;0,79113925;50;50;40;80;80;50;0;0,939526479;-0,012320379;0,775420736;0,885510853;-0,7621206;-0,86267954;194;2;4;4,4000001;female;0
994;9;2;0,81967211;0,80000001;0,97600001;50;40;40;100;80;29,517197;0;0,661673925;-0,051155463;0,651974626;0,561713753;1,6527745;0,88419294;200;2;3;4,5255127;male;1
995;6;2;0,75757575;0,81967211;1,0819672;0;0;47;0;0;3;1;-2,224574723;0,274159529;-1,654820526;0,674150279;0,7107777;0,41712618;198;4;1;4,5255127;female;0
996;9;2;0,97087377;0,94339621;0,97169811;50;10;25;50;60;50;1;0,314138226;0,971905061;-0,145485998;-0,671544081;1,1752186;0,066767514;202;1;3;5;female;1
997;35;6;0,7352941;0,75757575;1,030303;50;15;5;35;40;50;0;-0,05424339;-0,747864601;0,269518841;-2,394586884;0,50984156;1,6293209;225;3;1;4,6999998;female;1
998;2;1;0,63291138;0,71942449;1,1366906;25;0;23;30;20;49,039684;1;-0,567249521;-0,13887123;-1,379609401;-0,793538495;-1,4989591;-1,3656026;198;4;1;4,3000002;female;0
999;9;2;0,60606062;0,55248618;0,9116022;50;20;25;94;60;86,084656;1;2,109370601;-1,564763083;-0,135709282;-1,237028304;0,66009885;1,1196015;206;3;2;5;female;1
1000;48;8;0,75757575;0,69930071;0,92307693;40;40;10;100;90;40,03968;0;0,774972083;-0,135528861;0,28900258;-1,298853118;0,36958683;1,0443742;203;2;2;5;female;1
1001;18;3;0,89285713;0,89285713;1;25;0;32;20;0;9,7632275;0;-3,099647213;1,484026437;-0,72018194;-0,06360717;-0,58541292;0,063486546;210;4;1;4,6999998;female;0
1002;47;8;0,69930071;0,89285713;1,2767857;50;25;23;100;50;46,285717;1;1,649178033;0,094213843;0,117887061;-1,215103899;-0,31212723;0,76127476;224;2;2;4,6999998;female;1
1003;21;3;0,81967211;0,86206895;1,0517242;37,5;25;42;65;50;50;1;0,73756991;0,794973569;-0,580765977;0,477046495;0,43237934;-0,14098714;181;5;2;4,9000001;male;1
1004;28;5;0,5780347;0,5076142;0,87817258;50;25;22;70;50;27,921299;1;-0,13983229;-1,002076919;0,166053765;-0,570527434;-0,92927063;-0,13536263;222;3;3;4,5255127;female;1
1005;31;6;0,97087377;0,97087377;1;35;35;65;100;50;16,666668;0;-0,282024127;1,166779347;-0,160152659;1,302489286;-0,58096737;0,11902802;212;5;3;4,5255127;female;1
1006;28;5;0,75757575;0,69930071;0,92307693;50;50;25;100;60;47,021164;0;1,60589092;0,361296806;0,675131538;-0,870683893;-0,1507564;-1,1544501;222;2;2;5;female;0
1007;19;3;0,56497175;0,56497175;1;25;50;36;60;30;50,446426;0;0,209456498;-0,980343706;-0,045751957;0,49921444;-0,9221583;-1,0905887;181;3;1;4,5;female;1
1008;29;5;0,7352941;0,75757575;1,030303;50;25;15;50;60;25,213226;0;-1,408444074;0,179584609;0,58286628;-0,394065656;-0,75011772;-0,21047305;236;1;1;4,4000001;female;0
1009;6;2;0,56497175;0,5076142;0,8984772;37,5;37,5;22;30;60;29,517197;1;-0,460686203;-1,698691365;0,59539038;-0,564974047;2,1394429;1,6388118;196;3;2;4,5255127;female;1
1010;49;8;0,77519381;0,75757575;0,97727269;40;40;25;50;50;50;0;-0,083141259;0,472054412;1,140853592;-0,630615783;0,78701758;-0,3964327;219;2;2;4,6999998;male;1
1011;43;7;0,5780347;0,68493152;1,1849315;50;25;21;35;60;22,218254;1;-0,605269445;-0,205671679;0,756527497;0,51559958;-0,57363224;-1,449736;191;1;3;4;female;0
1012;8;2;0,84033614;0,81967211;0,97540981;5;0;50;25;10;0;1;-2,297856955;-0,267277638;-0,626279397;0,30946032;1,1265405;0,28389573;198;4;1;4,8000002;male;1
1014;11;2;0,60606062;0,80000001;1,3199999;50;50;19;50;30;29,713625;1;-1,384209022;-0,159029614;0,603581862;-0,804073657;-0,67887914;0,39087844;187;1;1;4,8000002;female;1
1015;27;5;0,7352941;0,69930071;0,95104897;50;25;35;40;30;33,333336;0;-1,085519635;-0,392063277;0,236968624;0,281944852;-1,3064696;-1,0727777;226;3;3;4,5999999;female;0
1018;14;2;0,89285713;0,97087377;1,0873786;50;50;55;75;50;29,517197;1;-0,48888076;1,32099177;0,404043627;0,486356098;1,1010904;0,44067851;189;1;2;4,3000002;male;1
1019;13;2;0,94339621;0,91743118;0,97247708;50;25;66;75;50;29,059523;1;-0,793446294;0,540608718;0,58262994;1,459144385;1,9465097;1,0893697;184;1;3;5;male;1
1020;48;8;0,89285713;0,49504951;0,55445546;21;0;30;50;30;27,42725;1;-1,400482143;-0,248517875;-1,339080341;-0,146148088;0,78223848;-0,045370981;203;4;1;4,5255127;male;1
1021;26;5;0,69930071;0,69930071;1;25;25;24;50;50;45,215611;1;0,053586727;-0,266575786;-1,401329084;-0,220222674;0,063293561;-0,82213676;199;4;1;4,5255127;male;0
1022;52;9;0,63291138;0,69930071;1,1048951;0;0;70;100;50;43,261902;1;1,181683645;-1,08211587;-2,01383427;1,340742162;0,28245562;1,2261155;209;5;1;4,5255127;male;0
1023;47;8;0,71942449;0,7352941;1,0220588;50;37,5;22;50;50;40,507935;1;0,175966094;-0,241180936;0,977621497;-0,899385171;0,31112903;0,52656925;212;2;2;5;female;0
1024;15;3;0,63291138;0,69930071;1,1048951;50;25;50;70;50;16,296297;1;-0,736796982;-0,883155008;0,017390687;1,140551782;-0,38803351;0,069814131;197;3;5;4,5255127;male;0
1026;9;2;0,89285713;0,91743118;1,0275229;50;50;25;50;50;69,373016;0;0,429378129;0,590495308;1,123616711;-1,001796098;0,87526035;1,8811342;190;2;2;5;female;1
1027;16;3;0,60606062;0,80000001;1,3199999;50;50;50;50;50;50;1;0,327703492;-0,586860786;0,946802387;0,977443902;-0,54384792;0,27709943;187;2;2;5;female;0
1028;16;3;0,75757575;0,75757575;1;5;2,5;30;60;30;38,211639;0;0,454730988;-0,07443947;-2,19710491;-0,231301249;-0,036396269;0,097936079;190;4;1;4,5;female;0
1029;3;1;0,80000001;0,89285713;1,1160715;50;25;40;50;50;43,243389;1;-0,188282193;0,727498899;0,452050525;0,393132359;-1,3579264;-1,5324626;220;1;3;4,9000001;female;1
1030;32;6;0,81967211;0,63291138;0,77215195;50;25;50;100;80;47,021164;1;1,033983429;-0,232033604;0,0895706;1,631748342;2,2733634;0,85946882;211;5;4;5;female;0
1031;16;3;0,5780347;0,75757575;1,310606;50;50;25;100;40;16,666668;0;0,767627266;-0,888514285;0,306931802;-0,008883624;-0,60552889;0,34764028;200;3;2;4,3000002;male;0
1032;10;2;0,94339621;0,81967211;0,8688525;50;0;60;0;60;29,517197;1;-1,43382524;0,503710289;0,099227221;1,01026594;1,8192574;0,91758883;193;1;3;4,8000002;male;1
1033;47;8;0,97087377;0,81967211;0,8442623;10;10;50;15;30;34,309654;0;-0,984594646;0,938287119;-0,925756938;0,259686212;0,038954262;0,71557552;216;4;1;5;female;1
1034;50;9;0,97087377;0,97087377;1;50;50;75;50;50;47,021164;0;-0,743702209;1,729934962;1,355660601;2,182452286;-0,8994863;-1,6772933;207;1;3;4,5;female;0
1035;46;8;0,75757575;0,75757575;1;25;20;13;50;30;22,834656;0;-0,636890929;0,290126879;-0,297425939;-1,113515309;0,8568117;0,99832314;200;1;1;5;female;1
1036;44;7;0,75757575;0,89285713;1,1785715;50;50;25;50,099998;40;51,941799;1;-0,340240287;1,317142773;0,831647963;-0,822499175;-0,53740209;-0,30983952;202;1;2;4,5255127;male;0
1037;34;6;0,66666669;0,5780347;0,86705202;10;10;29;50;10;11,693122;0;-1,194364565;-0,868661556;-1,482776396;-0,481058623;-0,6247555;-1,2657681;229;4;1;4,5;male;1
1038;18;3;0,80000001;0,94339621;1,1792452;25;25;44;65;40;44,99868;0;0,186344808;1,229249606;-0,430121474;-0,232203282;-0,91626763;-1,4731715;209;1;1;4,0999999;female;0
