;studid;classid;delta;beta;beta_0;dictator;dictator_schoolmate;risk;publicgood;trust;trust_return;mean_delta;mean_beta;mean_beta_0;mean_dictator;mean_dictator_schoolmate;mean_risk;mean_publicgood;mean_trust;mean_trust_return;sd_delta;sd_beta;sd_beta_0;sd_dictator;sd_dictator_schoolmate;sd_risk;sd_publicgood;sd_trust;sd_trust_return;delta_diff;beta_diff;beta_0_diff;dictator_diff;dictator_schoolmate_diff;risk_diff;publicgood_diff;trust_diff;trust_return_diff
898;935;30;0,97087377;1;0;50;20;65;80;30;15,444446;0,760891343;1,071259802;0,105246918;47,16666667;34,5;33,96666667;63,18666667;50;39,34215233;0,156560525;0,156498559;0,135225681;19,194258;24,08139932;13,42021978;19,34818415;23,48880878;16,26462637;5,440376645;5,318575372;-0,105246918;-44,56172096;-33,66948348;-29,12322885;-59,05191173;-48,72279602;-38,39257958
899;936;2;0,69930071;1,1721312;0,17213118;25;10;23;50;40;60,792328;0,669392579;1,105347029;0,133249641;40;23,26923077;28,23076923;58,38461538;44,61538462;45,53976423;0,125369443;0,184504678;0,163797808;11,94605932;17,95203724;11,63438758;26,37403541;22,58885589;11,67955613;4,908527307;5,247506532;0,917626324;-37,90725968;-22,71219093;-26,25387102;-56,48881145;-42,84459993;-40,33474382
900;937;22;0,71942449;1,1393442;0,13934422;40;25;28;40;40;33,399471;0,688527086;1,082140228;0,21843444;43,33333333;29,16666667;23;59,40000014;50;35,53204276;0,134223006;0,264612503;0,164331557;10,73351449;13,99404635;16,4195006;24,31845002;20,73644135;9,947404698;4,671392295;3,223567889;0,629511154;-39,60668816;-27,38019266;-21,29471062;-57,75515847;-48,07102871;-32,17443623
901;938;53;0,7352941;1;0;50;50;20;50;50;50;0,744137394;1,101020256;0,138412461;41,66666667;26,68181818;29,42424242;59,99999997;50;41,55540812;0,144896471;0,172877404;0,14371466;14,23390904;18,38979769;13,3182917;27,52957502;19,20286437;8,97373362;4,330479652;4,683425708;-0,138412461;-38,15392819;-23,96291932;-27,92254833;-58,18377142;-47,39622178;-35,98359129
902;939;20;0,69930071;1,2767857;0,27678573;50;50;10;50;50;44,924603;0,666232606;1,087778422;0,113895856;48,07692308;34,30769231;23,38461538;61,91923085;51,15384615;39,65572973;0,130592327;0,138786627;0,117404552;16,6779449;17,27314501;14,36684217;25,4952862;22,50811819;15,84157751;4,688605028;8,111852182;2,243642452;-45,07895179;-31,41302547;-22,6885682;-59,958084;-48,93242544;-36,81986298
903;940;20;0,80000001;1,0245901;0,024590135;50;50;24;40;40;43,373016;0,666232606;1,087778422;0,113895856;48,07692308;34,30769231;23,38461538;61,91923085;51,15384615;39,65572973;0,130592327;0,138786627;0,117404552;16,6779449;17,27314501;14,36684217;25,4952862;22,50811819;15,84157751;5,459701631;6,294705922;0,095552027;-45,07895179;-31,41302547;-21,71410215;-60,35031337;-49,37670958;-36,91780695
904;941;8;0,97087377;1;0;0;0;40;100;50;33,333336;0,854829258;1,052000263;0,082520511;27,15517241;11,46551724;47,55172414;75,93793107;72,06896552;31,68219859;0,128504468;0,219903069;0,210012199;22,81255272;19,74748222;14,02443329;33,69417513;34,78292996;18,09340501;6,700345936;3,495457864;-0,082520511;-27,15517241;-11,46551724;-44,69955898;-72,97005904;-70,63147879;-29,83990655
905;942;12;0,97087377;0,91964287;0,080357134;25;0;33;50;100;3,3333335;0,877430207;0,965927545;0,073460906;32,51607146;24,83928571;38,67857143;74,46428571;69,28571429;36,75300055;0,127995701;0,115677337;0,094809286;25,24215705;29,00320977;12,27781369;35,88405417;34,52627249;24,69817127;6,707775859;6,984141972;0,774105162;-31,52566482;-24,83928571;-35,99079648;-73,07090915;-66,38936919;-36,61803779
906;943;21;0,54054052;1,2012987;0,20129871;50;25;15;50;50;16,666668;0,702187606;1,079747691;0,109235355;43,681579;27,76052637;28,94736842;58,86842105;47,36842105;35,23713537;0,15620482;0,168528073;0,150064825;9,216458904;15,91463851;16,30430647;25,47648268;11,47078669;14,22066757;2,758272331;6,048433843;1,232176334;-38,25650192;-26,18964557;-28,02736609;-56,90582674;-43,00952211;-34,06513216
907;944;20;0,86206895;0,89922482;0,10077518;50;50;8;100;50;37,603836;0,666232606;1,087778422;0,113895856;48,07692308;34,30769231;23,38461538;61,91923085;51,15384615;39,65572973;0,130592327;0,138786627;0,117404552;16,6779449;17,27314501;14,36684217;25,4952862;22,50811819;15,84157751;5,93498943;5,391410822;0,744462511;-45,07895179;-31,41302547;-22,82777764;-57,99693716;-48,93242544;-37,28198659
908;945;20;0,5780347;1,0236686;0,023668647;50;25;30;60;40;46,194447;0,666232606;1,087778422;0,113895856;48,07692308;34,30769231;23,38461538;61,91923085;51,15384615;39,65572973;0,130592327;0,138786627;0,117404552;16,6779449;17,27314501;14,36684217;25,4952862;22,50811819;15,84157751;3,760020537;6,288066233;0,0877032;-45,07895179;-32,86035889;-21,29647384;-59,56585464;-49,37670958;-36,73970404
909;946;1;0,71942449;0,72020721;0,27979279;40;15;35;20;60;34,476322;0,745461452;0,966396618;0,093583437;40;33,0952381;28,47619048;53,0952381;51,42857143;41,6582526;0,167640515;0,135086686;0,101184519;14,23024947;21,12322126;17,55169236;19,45997113;16,21286967;14,59391075;3,546010034;4,365048187;2,67159046;-37,18908652;-32,38511913;-26,48208078;-52,06748734;-47,7278077;-39,2958754
910;947;48;0,80000001;1;0;50;0;48;100;100;46,666668;0,741336557;1,04582137;0,179777305;39,44;25,5;37,84;71,68799992;68;43,57871556;0,146295772;0,309490296;0,253583872;16,6966314;19,33800231;16,10558909;30,41722818;26,45751311;10,88081796;4,727037535;2,185297712;-0,179777305;-36,44538397;-25,5;-34,85966816;-68,40038938;-64,22035527;-39,28982219
911;948;32;0,80000001;0,87412584;0,12587416;30;0;13;40;40;8,2711649;0,725454709;1,033615679;0,126406307;42,66666667;30,86666667;27,66666667;64,5866666;55,33333333;44,05520313;0,145150168;0,153687024;0,087809747;10,32795559;22,95995479;15,71926328;28,75596508;24,16215065;20,55945898;4,786078779;4,654085322;1,307081026;-39,76192916;-30,86666667;-26,8396559;-63,19565086;-53,67785156;-43,65289853
912;949;17;0,69930071;0,69417477;0,30582523;25;12,5;10;35;10;16,666668;0,776304473;0,992942916;0,08431424;29,7194445;19,72222222;34,55555556;65,27777778;45;39,9181005;0,118501577;0,138291758;0,107936473;21,12509754;17,50816803;23,90968847;21,85999719;22,02939213;19,06271309;5,124888815;4,026696589;2,749067496;-28,53601801;-19,00826974;-34,13731506;-63,67667968;-44,54606101;-39,04379326
913;950;34;0,66666669;1,1999999;0,19999993;50;50;40;100;50;50;0,778897596;0,942151028;0,161236964;40,89473684;34,31578947;36,52631579;63,94736842;56,31578947;39,12197261;0,123246916;0,239262121;0,182584575;20,08840112;23,26192079;19,59696241;23,3082572;26,71049031;25,03778546;4,630298118;4,073268436;0,934145436;-38,40573836;-32,1663539;-34,48518313;-59,65704336;-54,44386577;-37,12499088
914;951;14;0,89285713;1,0873786;0,087378621;50;25;48;34;20;43,87434;0,788498474;1,015682911;0,121617237;46,41176471;37,05882353;44,17647059;61,35882348;60;46,05073212;0,129776588;0,171496764;0,11814097;15,06676319;21,99494427;25,65208397;35,01887102;36,05551275;18,94722399;6,091456848;5,324836731;0,617995966;-43,09320189;-35,92219869;-42,30527759;-60,3879184;-59,4452998;-43,7351243
915;952;24;0,97087377;1;0;50;50;27;100;50;47,619049;0,723560425;1,111723687;0,139370925;42,5;30,46875;29,125;49,375;42,5;31,33064746;0,177431274;0,225451091;0,208382644;13,16561177;18,8020112;15,07260208;28,45317791;15,27525232;13,89310693;4,748269587;3,323828145;-0,139370925;-38,70222737;-27,80946002;-27,33367028;-45,86045409;-39,22673165;-27,90311687
916;954;12;0,86206895;0,97478992;0,025210083;10;10;25;0;10;3,3333335;0,877430207;0,965927545;0,073460906;32,51607146;24,83928571;38,67857143;74,46428571;69,28571429;36,75300055;0,127995701;0,115677337;0,094809286;25,24215705;29,00320977;12,27781369;35,88405417;34,52627249;24,69817127;5,857709654;7,460873642;0,192442192;-32,11990881;-24,49449629;-36,64237829;-74,46428571;-68,99607978;-36,61803779
917;955;47;0,97087377;1;0;50;5;25;30;70;29,517197;0,759407456;1,018163712;0,158410332;34,77272727;21,36363636;39,81818182;51,68181818;51,81818182;33,73744045;0,168414886;0,233704742;0,169336226;19,05363812;18,22033258;23,08707402;28,28997191;23,22485607;9,149020689;5,005366616;3,260739617;-0,158410332;-32,14855651;-21,08921766;-38,73532481;-50,62137174;-48,8041696;-30,51117198
918;956;22;0,52910054;0,9174757;0,0825243;50;50;10;100;100;33,333336;0,688527086;1,082140228;0,21843444;43,33333333;29,16666667;23;59,40000014;50;35,53204276;0,134223006;0,264612503;0,164331557;10,73351449;13,99404635;16,4195006;24,31845002;20,73644135;9,947404698;3,253424124;2,385102216;0,283747255;-38,67502686;-25,59371866;-22,39096808;-55,28789596;-45,17757178;-32,1810847
919;957;7;0,77519381;1,1120689;0,11206889;0;0;40;100;0;50;0,761690208;0,976298587;0,205489198;24,47321429;16,97321429;46,28571429;68,96785707;61,07142857;35,22831696;0,196982611;0,349743025;0,281270362;23,1778889;22,81856165;20,33398386;37,36852562;36,75134522;20,14555551;3,173651112;2,203375686;0,192949121;-24,47321429;-16,97321429;-44,31856411;-66,29180822;-61,07142857;-32,74637994
920;958;46;0,81967211;1;0;25;17,5;10;100;50;65,555557;0,709444182;1,042657502;0,120738075;27,66666667;26,24242424;34,12121212;55,01515152;50,90909091;34,12513064;0,17942831;0,198034206;0,161433699;19,0573422;19,63499794;17,31826632;27,59712532;26,14426758;14,92949974;3,85879875;4,006975188;-0,120738075;-26,35483631;-25,35115855;-33,54378712;-51,3915857;-48,99662578;-29,73412236
921;959;53;0,47619048;1,5909091;0,59090912;10;7,5;20;10;30;33;0,744137394;1,101020256;0,138412461;41,66666667;26,68181818;29,42424242;59,99999997;50;41,55540812;0,144896471;0,172877404;0,14371466;14,23390904;18,38979769;13,3182917;27,52957502;19,20286437;8,97373362;2,542281369;8,101507467;3,973270495;-40,96411897;-26,27398335;-27,92254833;-59,63675426;-48,43773307;-37,87800901
922;960;28;0,5076142;1,8584906;0,85849059;0;0;42;50;30;31,755955;0,651898814;1,109356614;0,216740921;41,875;26,5625;36,25;60,65625;54,375;34,87673731;0,138909337;0,301625157;0,231571713;15,90335394;17,17253136;16,5186763;22,83032979;19,31105038;9,299884109;3,002385409;5,05223354;3,490493343;-41,875;-26,5625;-33,70742339;-58,46618089;-52,82148533;-31,46207594
923;961;46;0,55248618;1,1242236;0,12422359;25;25;42;60;40;40,116402;0,709444182;1,042657502;0,120738075;27,66666667;26,24242424;34,12121212;55,01515152;50,90909091;34,12513064;0,17942831;0,198034206;0,161433699;19,0573422;19,63499794;17,31826632;27,59712532;26,14426758;14,92949974;2,369703023;4,63425874;0,648764147;-26,35483631;-24,96918754;-31,6960271;-52,84101202;-49,37911881;-31,43807463
924;962;19;0,84033614;1,0625;0,0625;50;25;20;50;50;43,62434;0,674718868;1,131203173;0,131203186;42,04545455;29,54545455;22,90909091;50,36363636;48,63636364;36,82909468;0,172940174;0,192959525;0,192959536;11,30308543;11,9432279;12,11417545;22,76912164;14,895015;11,96428165;4,184395821;4,375132942;0,19269892;-37,62188363;-27,45221809;-21,25813249;-48,16767989;-45,27953587;-33,18287995
925;963;13;0,89285713;1,0275229;0,027522922;50;0;80;100;100;66,666672;0,836248584;1,087574583;0,108947332;34,65000008;19,91153846;41,19230769;81,19615377;70,76923077;35,1147809;0,15865492;0,228730261;0,218973309;23,36452012;22,28000138;15,77090798;24,99408704;33,57654859;21,79900095;4,791418861;3,404716457;0,01674343;-32,5100032;-19,91153846;-36,11967648;-77,19520747;-67,79096158;-32,05653652
926;964;16;0,97087377;1;0;50;50;16;50;50;43,096561;0,735069143;1,113196055;0,146202073;41,20862069;30,43103448;28,10344828;51,58275869;45,86206897;34,28078851;0,141335054;0,193558989;0,169108278;19,66563386;18,46895278;16,22243778;17,72222309;16,80077408;13,76848806;6,134237128;4,05318762;-0,146202073;-38,66611429;-27,7237884;-27,11716001;-48,76144221;-42,88601562;-31,15070184
927;966;39;0,55248618;1,3712121;0,37121212;60;60;25;55;70;46,357143;0,687073776;1,050845807;0,137126504;42,85714286;36,07142857;27,85714286;68,92857143;65;45,05144529;0,145465336;0,180159866;0,122440322;15,15487808;18,41598088;17,96516776;26,3247888;25,94372608;8,989610018;3,110986942;6,56023945;2,894653491;-38,8980216;-32,8133887;-26,46556108;-66,83928591;-62,30185249;-39,89469845
928;967;22;0,69930071;1,1721312;0,17213118;47,5;50;23;70;40;44,690479;0,688527086;1,082140228;0,21843444;43,33333333;29,16666667;23;59,40000014;50;35,53204276;0,134223006;0,264612503;0,164331557;10,73351449;13,99404635;16,4195006;24,31845002;20,73644135;9,947404698;4,521464346;3,347473599;0,829028279;-38,90794219;-25,59371866;-21,59922658;-56,52152722;-48,07102871;-31,03936549
929;968;41;0,60606062;0,93220335;0,067796648;25;5;30;100;50;40,957672;0,668788035;1,062543474;0,215549468;45,53571429;27,14285714;27,5;56,78571429;47,85714286;40,59042079;0,168221214;0,321558736;0,239952211;9,102967153;17,72810521;14,25455393;17,71647895;6,992932068;13,64279395;2,933971722;1,836470748;0,066992825;-42,78935702;-26,86081911;-25,39540941;-51,14125185;-40,70706625;-37,58827385
930;969;16;0,55248618;1,1753247;0,17532468;50;25;20;45,900002;40;19,522486;0,735069143;1,113196055;0,146202073;41,20862069;30,43103448;28,10344828;51,58275869;45,86206897;34,28078851;0,141335054;0,193558989;0,169108278;19,66563386;18,46895278;16,22243778;17,72222309;16,80077408;13,76848806;3,173983607;4,958982288;0,89055782;-38,66611429;-29,07741144;-26,87058795;-48,99279005;-43,48122629;-32,86287785
931;970;50;0,7352941;1,030303;0,030303001;50;25;19;100;50;50;0,809336776;0,998315501;0,056021008;34,02777778;26,66666667;33;59,07777789;62,22222222;41,234789;0,101160965;0,082310795;0,058780165;13,53478332;23,02492256;16,58135026;33,90839834;23,40325657;15,92001863;6,459218802;11,51891269;0,459510053;-30,3335923;-25,58088668;-31,85413433;-56,12865599;-60,08576742;-38,09408916
932;971;44;0,63291138;0,78217822;0,21782178;50;50;50;50;40;35,620369;0,717848677;0,92083203;0,13196502;43,86363636;31,13636364;32,40909091;54,11818173;54,09090909;45,38922059;0,105536252;0,160694621;0,118931669;11,53997382;19,6960123;16,28221083;23,73178775;20,62340116;15,85496732;5,279250591;3,946650259;1,699521761;-39,5308709;-28,59777871;-29,33825486;-52,01130295;-52,1513648;-43,14258279
933;972;30;0,5076142;1,1387284;0,13872838;40;35;38;65;40;64,909393;0,760891343;1,071259802;0,105246918;47,16666667;34,5;33,96666667;63,18666667;50;39,34215233;0,156560525;0,156498559;0,135225681;19,194258;24,08139932;13,42021978;19,34818415;23,48880878;16,26462637;2,481395951;6,205026982;0,920655697;-45,0827101;-33,04659609;-31,1351184;-59,82717828;-48,29706136;-35,35132023
934;973;10;0,97087377;0,94495416;0,055045843;50;0;25;100;50;29,517197;0,83349433;1,002473878;0,129752457;37,98076923;31,82692308;41,23076923;68,05769231;65,38461538;31,20848115;0,131392262;0,200899772;0,151188481;20,12485069;25,38264853;19,24433983;31,96696011;28,59800961;15,65439741;6,555630081;3,70113604;0,234335089;-35,49627875;-31,82692308;-39,93168596;-64,92946242;-63,63624196;-29,32292808
935;974;13;0,97087377;1;0;0;21;29;79,5;30;13,333334;0,836248584;1,087574583;0,108947332;34,65000008;19,91153846;41,19230769;81,19615377;70,76923077;35,1147809;0,15865492;0,228730261;0,218973309;23,36452012;22,28000138;15,77090798;24,99408704;33,57654859;21,79900095;5,283156778;3,284387385;-0,108947332;-34,65000008;-18,96898915;-39,35347888;-78,01540146;-69,87575001;-34,50313204
936;975;40;0,75757575;1,1785715;0,17857146;25;10;20;40;40;37,324074;0,684179763;0,995749626;0,182197963;42,05882353;31,79411765;31,47058824;58,75882365;46,47058824;39,36764765;0,103972823;0,243323543;0,15477302;13,11711948;20,17970734;18,5644743;17,93533722;15,78811914;11,38704402;6,602106457;3,84788978;0,971565527;-40,15291728;-31,29857032;-30,39326174;-56,52858958;-43,93703755;-36,08988092
937;977;26;0,7352941;1;0;25;25;1;90;10;24,171959;0,718060289;1,083481343;0,149998625;44,28571429;36,42857143;26,61904762;58,11904762;54,76190476;43,43061871;0,139188001;0,250001029;0,214926819;10,06674156;21,29512017;18,60773009;22,77164068;21,12322126;14,58246081;4,564680265;2,916502191;-0,149998625;-41,80228905;-35,25459355;-26,56530651;-54,16676323;-54,28849212;-41,77301378
938;978;42;0,68493152;1,1060606;0,10606062;50;25;30;50;50;41,897488;0,71243093;1,029523273;0,186367329;46,35416667;32,5;29,45833333;62,91666667;55;44,43954029;0,154966371;0,289082902;0,219625914;7,835925026;17,56973683;16,75392016;20,04975695;19,56038588;15,00966014;3,707441048;2,796578483;0,296547543;-39,97329908;-31,07709878;-27,66770763;-60,42287085;-52,44381321;-41,64817209
939;979;29;0,69930071;1;0;25;25;50;50;50;33,333336;0,704589411;1,10029384;0,168907596;36,2625;27,4375;34,2;71,5;58,5;44,88493475;0,137968547;0,234137337;0,18808831;20,61640172;19,04148432;18,64798564;23,0045762;24,5539149;10,91140883;4,363962283;3,170703742;-0,168907596;-35,04987326;-26,12457714;-31,51874525;-69,3265194;-56,46366485;-41,83002804
940;980;53;0,81967211;1,0892857;0,089285731;25;25;15;15;30;50;0,744137394;1,101020256;0,138412461;41,66666667;26,68181818;29,42424242;59,99999997;50;41,55540812;0,144896471;0,172877404;0,14371466;14,23390904;18,38979769;13,3182917;27,52957502;19,20286437;8,97373362;4,912812745;5,199894015;0,482858401;-39,91029743;-25,32236875;-28,29797185;-59,45513141;-48,43773307;-35,98359129
941;981;17;0,80000001;1;0;5;25;50;50;20;16,666668;0,776304473;0,992942916;0,08431424;29,7194445;19,72222222;34,55555556;65,27777778;45;39,9181005;0,118501577;0,138291758;0,107936473;21,12509754;17,50816803;23,90968847;21,85999719;22,02939213;19,06271309;5,974660629;6,238146029;-0,08431424;-29,4827592;-18,29431726;-32,46435307;-62,99049478;-44,09212202;-39,04379326
942;982;46;0,7352941;1,3203883;0,32038832;50;0;42;75;20;37;0,709444182;1,042657502;0,120738075;27,66666667;26,24242424;34,12121212;55,01515152;50,90909091;34,12513064;0,17942831;0,198034206;0,161433699;19,0573422;19,63499794;17,31826632;27,59712532;26,14426758;14,92949974;3,388538456;5,624818421;1,863905293;-25,04300595;-26,24242424;-31,6960271;-52,29747715;-50,14410486;-31,64681585
943;983;21;0,86206895;0,92800003;0,071999967;40;25;25;65;50;53,35318;0,702187606;1,079747691;0,109235355;43,681579;27,76052637;28,94736842;58,86842105;47,36842105;35,23713537;0,15620482;0,168528073;0,150064825;9,216458904;15,91463851;16,30430647;25,47648268;11,47078669;14,22066757;4,816649473;4,426753462;0,370557076;-39,34151733;-26,18964557;-27,4140312;-56,31704845;-43,00952211;-31,48532979
944;984;38;0,80000001;0,87412584;0,12587416;25;10;10;50;60;50,476192;0,716038035;0,988618101;0,178168805;42,64411747;23,97058824;37,11764706;70,70588235;59,41176471;40,77853376;0,150628434;0,242044879;0,158098819;19,60572153;13,4935987;16,9811747;23,10509875;24,10150105;20,76577317;4,59504428;2,622802402;0,618005138;-41,3689795;-23,22949609;-36,52875965;-68,54185784;-56,9222932;-38,34779393
945;985;24;0,66666669;1,048951;0,04895103;50;25;29;50;50;37,673279;0,723560425;1,111723687;0,139370925;42,5;30,46875;29,125;49,375;42,5;31,33064746;0,177431274;0,225451091;0,208382644;13,16561177;18,8020112;15,07260208;28,45317791;15,27525232;13,89310693;3,033763045;3,540952843;0,095538419;-38,70222737;-29,13910501;-27,20097919;-47,61772705;-39,22673165;-28,6189949
946;986;39;0,77519381;1,1517857;0,15178573;50;50;1;50;70;37,294975;0,687073776;1,050845807;0,137126504;42,85714286;36,07142857;27,85714286;68,92857143;65;45,05144529;0,145465336;0,180159866;0,122440322;15,15487808;18,41598088;17,96516776;26,3247888;25,94372608;8,989610018;4,641988317;5,342285614;1,102544603;-39,55787514;-33,35639534;-27,80147959;-67,02922096;-62,30185249;-40,90276977
947;987;32;0,62111801;1,219697;0,219697;25;10;15;60;60;60,466934;0,725454709;1,033615679;0,126406307;42,66666667;30,86666667;27,66666667;64,5866666;55,33333333;44,05520313;0,145150168;0,153687024;0,087809747;10,32795559;22,95995479;15,71926328;28,75596508;24,16215065;20,55945898;3,553686128;6,902623625;2,375559678;-40,24605208;-30,43112574;-26,71242347;-62,50014299;-52,85011067;-41,114127
